timestamp,T1,H1,T2,H2,CO2,PM2.5,PM10,Prediction
2025-06-06 03:31:29,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:31:32,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:31:34,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:31:36,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:31:38,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:31:40,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:31:42,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:31:44,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:31:46,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:31:49,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:31:51,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:31:53,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:31:55,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:31:57,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:31:59,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:01,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:04,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:06,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:08,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:10,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:12,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:14,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:16,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:19,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:21,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:23,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:25,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:27,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:29,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:31,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:33,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:36,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:38,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:40,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:42,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:44,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:46,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:48,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:50,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:54,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:55,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:32:58,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:00,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:02,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:04,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:06,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:09,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:11,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:13,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:15,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:17,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:19,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:22,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:24,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:26,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:28,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:30,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:33,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:35,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:37,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:39,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:43,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:46,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:49,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:51,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:53,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:56,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:33:58,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:00,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:03,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:05,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:07,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:09,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:12,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:14,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:16,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:18,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:20,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:22,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:25,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:27,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:29,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:31,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:33,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:35,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:37,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:39,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:42,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:44,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:46,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:48,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:50,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:52,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:54,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:57,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:34:59,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:01,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:03,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:05,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:07,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:10,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:12,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:14,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:16,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:18,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:21,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:23,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:25,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:27,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:29,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:31,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:34,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:36,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:38,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:40,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:42,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:44,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:46,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:49,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:51,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:53,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:55,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:57,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:35:59,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:01,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:04,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:06,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:08,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:10,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:13,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:15,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:17,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:19,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:21,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:23,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:25,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:28,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:30,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:32,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:34,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:36,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:38,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:41,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:43,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:45,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:47,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:49,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:51,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:53,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:56,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:36:58,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:00,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:02,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:04,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:06,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:08,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:11,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:13,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:15,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:17,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:19,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:21,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:23,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:25,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:28,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:30,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:32,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:34,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:36,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:38,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:40,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:43,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:46,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:48,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:50,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:52,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:53,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:56,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:37:58,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:00,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:02,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:04,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:06,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:10,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:11,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:13,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:15,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:17,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:20,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:23,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:25,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:27,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:30,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:32,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:34,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:36,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:38,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:40,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:42,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:44,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:47,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:49,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:51,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:54,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:56,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:38:58,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:01,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:03,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:05,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:07,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:10,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:13,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:15,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:18,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:20,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:22,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:24,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:26,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:29,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:32,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:34,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:36,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:39,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:42,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:44,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:39:47,37.5,8.5,47.5,33.5,1218.0,94.6,27.16,Fire
2025-06-06 03:41:33,37.5,8.5,47.5,33.5,1218.0,69.19,27.16,Fire
2025-06-06 03:41:35,37.5,8.5,47.5,33.5,1218.0,69.19,27.16,Fire
2025-06-06 03:41:38,37.5,8.5,47.5,33.5,1218.0,69.19,27.16,Fire
2025-06-06 03:41:40,37.5,8.5,47.5,33.5,1218.0,69.19,27.16,Fire
2025-06-06 03:41:42,37.5,8.5,47.5,33.5,1218.0,69.19,27.16,Fire
2025-06-06 03:41:44,37.5,8.5,47.5,33.5,1218.0,69.19,27.16,Fire
2025-06-06 03:41:46,37.5,8.5,47.5,33.5,1218.0,69.19,27.16,Fire
2025-06-06 03:41:48,37.5,8.5,47.5,33.5,1218.0,69.19,27.16,Fire
2025-06-06 03:41:50,37.5,8.5,47.5,33.5,1218.0,69.19,27.16,Fire
2025-06-06 03:41:53,37.5,8.5,47.5,33.5,1218.0,69.19,27.16,Fire
2025-06-06 03:41:55,37.5,8.5,47.5,33.5,1218.0,69.19,27.16,Fire
2025-06-06 03:41:57,37.5,8.5,47.5,33.5,1218.0,69.19,27.16,Fire
2025-06-06 03:41:59,37.5,8.5,47.5,33.5,966.0,69.19,27.16,Safe
2025-06-06 03:42:01,37.5,8.5,47.5,33.5,966.0,0.0,27.16,Safe
2025-06-06 03:42:03,37.5,8.5,47.5,33.5,966.0,0.0,27.16,Safe
2025-06-06 03:42:05,37.5,8.5,47.5,33.5,966.0,0.0,27.16,Safe
2025-06-06 03:42:07,37.5,8.5,47.5,33.5,966.0,0.0,0.0,Safe
2025-06-06 03:42:10,37.5,8.5,47.5,33.5,782.0,0.0,0.0,Safe
2025-06-06 03:42:12,37.5,8.5,57.5,33.5,1357.0,0.0,0.0,Fire
2025-06-06 03:42:14,37.5,8.5,57.5,33.5,1357.0,0.0,0.0,Fire
2025-06-06 03:42:16,37.5,0.0,57.5,33.5,1357.0,0.0,0.0,Fire
2025-06-06 03:42:18,37.5,0.0,57.5,23.5,1357.0,0.0,0.0,Fire
2025-06-06 03:42:20,37.5,0.0,57.5,23.5,1357.0,0.0,0.0,Fire
2025-06-06 03:42:22,37.5,0.0,57.5,23.5,1357.0,0.0,0.0,Fire
2025-06-06 03:42:24,47.5,0.0,57.5,23.5,1357.0,0.0,0.0,Fire
2025-06-06 03:42:27,37.5,0.0,57.5,23.5,1357.0,0.0,0.0,Fire
2025-06-06 03:42:29,37.5,0.0,57.5,23.5,1357.0,0.0,0.0,Fire
2025-06-06 03:42:31,37.5,0.0,57.5,23.5,1357.0,0.0,0.0,Fire
2025-06-06 03:42:33,37.5,0.0,57.5,23.5,1357.0,0.0,0.0,Fire
2025-06-06 03:42:35,37.5,0.0,57.5,8.5,1357.0,0.0,0.0,Fire
2025-06-06 03:42:37,37.5,0.0,57.5,8.5,1357.0,0.0,0.0,Fire
2025-06-06 03:42:41,37.5,0.0,57.5,18.5,1357.0,0.0,0.0,Fire
2025-06-06 03:42:43,37.5,0.0,57.5,38.5,1357.0,230.48,0.0,Fire
2025-06-06 03:42:45,37.5,0.0,57.5,38.5,1357.0,148.37,0.0,Fire
2025-06-06 03:42:47,17.5,0.0,57.5,38.5,1357.0,148.37,0.0,Fire
2025-06-06 03:42:49,17.5,0.0,57.5,38.5,1357.0,148.37,0.0,Fire
2025-06-06 03:42:53,17.5,25.0,57.5,38.5,1357.0,148.37,0.0,Fire
2025-06-06 03:42:55,17.5,35.0,57.5,38.5,1357.0,45.73,0.0,Fire
2025-06-06 03:42:57,17.5,35.0,57.5,38.5,1357.0,0.0,0.0,Fire
2025-06-06 03:43:00,17.5,35.0,57.5,38.5,1357.0,0.0,0.0,Fire
2025-06-06 03:43:02,17.5,35.0,57.5,38.5,1357.0,0.0,0.0,Fire
2025-06-06 03:43:04,17.5,35.0,57.5,38.5,930.0,0.0,0.0,Fire
2025-06-06 03:43:06,17.5,35.0,57.5,38.5,930.0,0.0,0.0,Fire
2025-06-06 03:43:08,17.5,35.0,57.5,38.5,930.0,0.0,0.0,Fire
2025-06-06 03:43:10,17.5,60.0,57.5,38.5,930.0,0.0,0.0,Fire
2025-06-06 03:43:13,17.5,60.0,57.5,48.5,930.0,0.0,0.0,Fire
2025-06-06 03:43:15,17.5,60.0,57.5,63.5,930.0,0.0,0.0,Fire
2025-06-06 03:43:17,17.5,60.0,57.5,63.5,930.0,0.0,0.0,Fire
2025-06-06 03:43:19,17.5,60.0,57.5,63.5,930.0,0.0,0.0,Fire
2025-06-06 03:43:21,17.5,60.0,22.5,63.5,930.0,0.0,0.0,Safe
2025-06-06 03:43:23,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:25,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:27,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:30,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:32,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:34,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:36,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:38,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:40,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:42,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:44,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:48,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:50,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:52,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:54,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:56,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:43:58,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:00,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:02,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:05,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:07,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:09,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:11,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:13,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:15,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:17,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:19,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:22,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
